-3.37500, 17.50000, 18.000
-3.31250, 17.50000, 15.000
-3.25000, 17.50000, 12.000
-3.18750, 17.50000, 9.000
-3.12500, 17.50000, 6.000
-3.06250, 17.50000, 3.000
-3.00000, 17.50000, 0.000
endData
100
50
200
#PATH.JERRYIO-DATA {"appVersion":"0.11.0","format":"LemLib v0.5","name":"AON Figure Eight","generator":"tools/generate-figure-eight-path.ps1"}
